episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
160,1389852.5,38289,57695,0.0,0.2003,0.0003867613
161,1190410.0,32962,63022,0.0,0.1984,0.0003844860
162,1493752.5,40425,55559,0.0,0.1964,0.0003822241
163,1349210.0,37203,58781,0.0,0.1944,0.0003799755
164,1331402.5,37718,58266,0.0,0.1925,0.0003777402
165,1501950.0,40646,55338,0.0,0.1906,0.0003755180
166,1343432.5,37033,58951,0.0,0.1887,0.0003733088
167,1526570.0,42295,53689,0.0,0.1868,0.0003711127
168,1394942.5,38236,57748,0.0,0.185,0.0003689294
169,1323350.0,35931,60053,0.0,0.1831,0.0003667591
170,1333940.0,36946,59038,0.0,0.1813,0.0003646014
171,1334710.0,37302,58682,0.0,0.1795,0.0003624565
172,1273202.5,35053,60931,0.0,0.1777,0.0003603242
173,1353497.5,37296,58688,0.0,0.176,0.0003582045
174,1351725.0,37606,58378,0.0,0.1742,0.0003560972
175,1291965.0,36101,59883,0.0,0.1725,0.0003540023
176,1194362.5,33387,62597,0.0,0.1708,0.0003519197
177,1299567.5,35266,60718,0.0,0.1691,0.0003498494
178,1439502.5,39256,56728,0.0,0.1674,0.0003477913
179,1361917.5,37632,58352,0.0,0.1657,0.0003457452
180,1314735.0,36208,59776,0.0,0.1641,0.0003437112
181,1468347.5,40483,55501,0.0,0.1624,0.0003416892
182,1334077.5,36507,59477,0.0,0.1608,0.0003396791
183,1385910.0,37891,58093,0.0,0.1592,0.0003376808
184,1280245.0,34583,61401,0.0,0.1577,0.0003356942
185,1260130.0,35392,60592,0.0,0.1561,0.0003337194
186,1201572.5,33461,62523,0.0,0.1545,0.0003317561
187,1291067.5,35475,60509,0.0,0.153,0.0003298044
188,1257445.0,34542,61442,0.0,0.1515,0.0003278642
189,1281895.0,35303,60681,0.0,0.15,0.0003259354
190,1360475.0,37610,58374,0.0,0.1485,0.0003240180
191,1243867.5,34550,61434,0.0,0.147,0.0003221118
192,1267507.5,35797,60187,0.0,0.1455,0.0003202168
193,1383940.0,37488,58496,0.0,0.1441,0.0003183330
194,1327097.5,36996,58988,0.0,0.1427,0.0003164603
195,1388820.0,37456,58528,0.0,0.1413,0.0003145986
196,1312477.5,36744,59240,0.0,0.1398,0.0003127478
197,1297270.0,36295,59689,0.0,0.1385,0.0003109079
198,1268085.0,35456,60528,0.0,0.1371,0.0003090789
199,1235170.0,35062,60922,0.0,0.1357,0.0003072606
200,1418362.5,39320,56664,0.0,0.1344,0.0003054530
201,1412052.5,38316,57668,0.0,0.133,0.0003036561
202,1430375.0,39664,56320,0.0,0.1317,0.0003018697
203,1407625.0,38960,57024,0.0,0.1304,0.0003000938
204,1239035.0,34581,61403,0.0,0.1291,0.0002983284
205,1266662.5,35006,60978,0.0,0.1278,0.0002965733
206,1348482.5,36703,59281,0.0,0.1266,0.0002948286
207,1268712.5,35574,60410,0.0,0.1253,0.0002930942
208,1238940.0,35595,60389,0.0,0.1241,0.0002913699
209,1225602.5,33851,62133,0.0,0.1228,0.0002896558
210,1389540.0,38949,57035,0.0,0.1216,0.0002879518
211,1216015.0,33542,62442,0.0,0.1204,0.0002862578
212,1390737.5,38472,57512,0.0,0.1192,0.0002845737
213,1293980.0,35264,60720,0.0,0.118,0.0002828996
214,1437487.5,39410,56574,0.0,0.1168,0.0002812353
215,1318527.5,36976,59008,0.0,0.1157,0.0002795809
216,1319892.5,36890,59094,0.0,0.1145,0.0002779361
217,1380030.0,38198,57786,0.0,0.1134,0.0002763010
218,1379402.5,38133,57851,0.0,0.1123,0.0002746756
219,1376140.0,37649,58335,0.0,0.1112,0.0002730597
220,1259772.5,35796,60188,0.0,0.11,0.0002714533
221,1257020.0,34944,61040,0.0,0.109,0.0002698564
222,1248935.0,35054,60930,0.0,0.1079,0.0002682688
223,1249965.0,34966,61018,0.0,0.1068,0.0002666906
224,1382335.0,39502,56482,0.0,0.1057,0.0002651217
225,1301035.0,36232,59752,0.0,0.1047,0.0002635620
226,1240097.5,35131,60853,0.0,0.1036,0.0002620115
227,1288197.5,36447,59537,0.0,0.1026,0.0002604701
228,1291462.5,36020,59964,0.0,0.1016,0.0002589378
229,1220170.0,34572,61412,0.0,0.1006,0.0002574144
230,1303255.0,36549,59435,0.0,0.0996,0.0002559001
231,1348965.0,37269,58715,0.0,0.0986,0.0002543947
232,1294007.5,36369,59615,0.0,0.0976,0.0002528981
233,1294070.0,35247,60737,0.0,0.0966,0.0002514103
234,1320150.0,36257,59727,0.0,0.0957,0.0002499313
235,1314612.5,37444,58540,0.0,0.0947,0.0002484609
236,1251357.5,35118,60866,0.0,0.0938,0.0002469993
237,1202045.0,33775,62209,0.0,0.0929,0.0002455462
238,1352795.0,38452,57532,0.0,0.0919,0.0002441017
239,1334562.5,37107,58877,0.0,0.091,0.0002426656
240,1262170.0,35372,60612,0.0,0.0901,0.0002412380
241,1106285.0,30869,65115,0.0,0.0892,0.0002398189
242,1356170.0,38190,57794,0.0,0.0883,0.0002384080
243,1270460.0,35113,60871,0.0,0.0875,0.0002370055
244,1217075.0,34666,61318,0.0,0.0866,0.0002356112
245,1406800.0,38454,57530,0.0,0.0857,0.0002342251
246,1188247.5,33914,62070,0.0,0.0849,0.0002328472
247,1195067.5,33748,62236,0.0,0.084,0.0002314774
248,1221562.5,34448,61536,0.0,0.0832,0.0002301156
249,1319062.5,37766,58218,0.0,0.0824,0.0002287619
250,1332010.0,37006,58978,0.0,0.0816,0.0002274161
251,1106442.5,31794,64190,0.0,0.0807,0.0002260782
252,1237805.0,34928,61056,0.0,0.0799,0.0002247482
253,1313582.5,36663,59321,0.0,0.0792,0.0002234260
254,1288017.5,35912,60072,0.0,0.0784,0.0002221116
255,1289287.5,35859,60125,0.0,0.0776,0.0002208050
256,1150072.5,32806,63178,0.0,0.0768,0.0002195060
257,1258037.5,36113,59871,0.0,0.0761,0.0002182146
258,1252225.0,35475,60509,0.0,0.0753,0.0002169309
259,1208225.0,32689,63295,0.0,0.0745,0.0002156547
260,1385787.5,38747,57237,0.0,0.0738,0.0002143860
261,1186220.0,32928,63056,0.0,0.0731,0.0002131248
262,1149457.5,33051,62933,0.0,0.0723,0.0002118710
263,1213075.0,34305,61679,0.0,0.0716,0.0002106246
264,1350287.5,37933,58051,0.0,0.0709,0.0002093855
265,1232690.0,34458,61526,0.0,0.0702,0.0002081537
266,1133875.0,32813,63171,0.0,0.0695,0.0002069292
267,1182302.5,34007,61977,0.0,0.0688,0.0002057118
268,1220492.5,33903,62081,0.0,0.0681,0.0002045016
269,1192737.5,33786,62198,0.0,0.0675,0.0002032986
270,1203920.0,35060,60924,0.0,0.0668,0.0002021026
271,1282702.5,36359,59625,0.0,0.0661,0.0002009136
272,1263057.5,35366,60618,0.0,0.0655,0.0001997317
273,1304812.5,35942,60042,0.0,0.0648,0.0001985566
274,1127710.0,32764,63220,0.0,0.0642,0.0001973886
275,1208207.5,33743,62241,0.0,0.0635,0.0001962273
276,1216440.0,34535,61449,0.0,0.0629,0.0001950729
277,1294007.5,36232,59752,0.0,0.0623,0.0001939253
278,1043760.0,30161,65823,0.0,0.0617,0.0001927845
279,1219512.5,35557,60427,0.0,0.0611,0.0001916504
280,1251710.0,35036,60948,0.0,0.0604,0.0001905229
281,1235205.0,34912,61072,0.0,0.0598,0.0001894021
282,1171395.0,32531,63453,0.0,0.0593,0.0001882878
283,1081607.5,31481,64503,0.0,0.0587,0.0001871801
284,1130225.0,31597,64387,0.0,0.0581,0.0001860790
285,1312165.0,37243,58741,0.0,0.0575,0.0001849843
286,1167882.5,32745,63239,0.0,0.0569,0.0001838960
287,1174067.5,32243,63741,0.0,0.0564,0.0001828142
288,1184312.5,33444,62540,0.0,0.0558,0.0001817387
289,1248757.5,36173,59811,0.0,0.0553,0.0001806696
290,1159620.0,34460,61524,0.0,0.0547,0.0001796067
291,1201387.5,33524,62460,0.0,0.0542,0.0001785501
292,1110505.0,32087,63897,0.0,0.0536,0.0001774997
293,1204477.5,35580,60404,0.0,0.0531,0.0001764555
294,1118142.5,31885,64099,0.0,0.0526,0.0001754174
295,1059317.5,31069,64915,0.0,0.052,0.0001743854
296,1326842.5,37276,58708,0.0,0.0515,0.0001733595
297,1069135.0,31877,64107,0.0,0.051,0.0001723397
298,1141460.0,32514,63470,0.0,0.0505,0.0001713258
299,1020325.0,30647,65337,0.0,0.05,0.0001703179
