episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon
52,1005782.5,83387,10973,0.0,0.20438739211159668
53,820732.5,84495,9869,0.0,0.1983552968691536
54,892362.5,84116,10272,0.0,0.19250122715283513
55,867500.0,84139,10213,0.0,0.18681992888645743
56,956272.5,83787,10581,0.0,0.18130630305764775
57,807465.0,84360,10020,0.0,0.17595540114143837
58,924585.0,83918,10458,0.0,0.1707624206589245
59,875390.0,84121,10251,0.0,0.16572270086699945
60,909815.0,84172,10200,0.0,0.16083171857529904
61,992922.5,83535,10837,0.0,0.15608508408660077
62,1001627.5,83432,10944,0.0,0.15147853725703392
63,962022.5,83662,10702,0.0,0.14700794367256523
64,980945.0,83314,11070,0.0,0.1426692909383279
65,976487.5,83724,10656,0.0,0.1384586850774638
66,1084075.0,82565,11799,0.0,0.1343723470362471
67,999505.0,83298,11074,0.0,0.13040660929235195
68,1084772.5,82891,11477,0.0,0.1265579125632209
69,1011310.0,83179,11209,0.0,0.12282280261157914
70,1108580.0,82604,11768,0.0,0.11919792714522794
71,985327.5,83139,11233,0.0,0.1156800328083345
72,1166782.5,82268,12096,0.0,0.11226596226151811
73,1088017.5,82797,11579,0.0,0.10895265134811186
74,1014112.5,83379,11005,0.0,0.1057371263440565
75,1219190.0,81969,12407,0.0,0.10261650128895852
76,1175787.5,82148,12220,0.0,0.09958797539591661
77,1164240.0,82429,11951,0.0,0.09664883053779226
78,940430.0,83557,10827,0.0,0.093796428807668
79,1168587.5,82007,12369,0.0,0.0910282101513041
80,1232792.5,81787,12597,0.0,0.08834169006946861
81,1209840.0,81977,12399,0.0,0.08573445738807864
82,1111190.0,82383,12001,0.0,0.08320417209415162
83,1081542.5,82613,11763,0.0,0.08074856323562424
84,1199052.5,82082,12298,0.0,0.07836542688315407
85,1136857.5,82385,12003,0.0,0.07605262415207469
86,1255612.5,81599,12777,0.0,0.07380807928272894
87,1230477.5,81730,12650,0.0,0.07162977777745742
88,1184277.5,81966,12394,0.0,0.06951576459257007
89,1089962.5,82065,12315,0.0,0.06746414238367823
90,1156902.5,81787,12593,0.0,0.06547306980281233
91,1291977.5,81253,13119,0.0,0.06354075984579674
92,1223537.5,81355,13025,0.0,0.06166547824839873
93,1325992.5,81040,13336,0.0,0.059845541929811896
94,1315495.0,81310,13070,0.0,0.05807931748207717
95,1361360.0,80453,13919,0.0,0.0563652197040856
96,1335510.0,80714,13670,0.0,0.05470171017884722
97,1230582.5,81484,12896,0.0,0.053087295892748985
98,1399827.5,80533,13835,0.0,0.051520527895562676
99,1434370.0,80255,14133,0.0,0.05000000000000005
