episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
208,163232.83,82978,83486,0.0,0.05,0.0000014513
209,170834.34,90080,80064,0.0,0.05,0.0000013958
210,186638.99,93678,87682,0.0,0.05,0.0000013368
211,169993.8,82587,88917,0.0,0.05,0.0000013008
212,155154.79,81274,80598,0.0,0.05,0.0000012559
213,164792.64,86678,84906,0.0,0.05,0.0000012046
214,172165.99,89794,77502,0.0,0.05,0.0000011613
215,153614.89,74858,79238,0.0,0.05,0.0000011283
216,184077.64,94330,82342,0.0,0.05,0.0000010839
217,171402.74,85731,87053,0.0,0.05,0.0000010547
218,179158.85,87285,84011,0.0,0.05,0.0000010204
219,163180.8,80332,75940,0.0,0.05,0.0000009920
220,178470.43,91032,73128,0.0,0.05,0.0000009567
221,174090.13,82776,93576,0.0,0.05,0.0000009287
222,176556.47,84534,86778,0.0,0.05,0.0000009010
223,165648.66,82466,81998,0.0,0.05,0.0000008759
224,165292.75,78123,86309,0.0,0.05,0.0000008495
225,178390.49,88498,83710,0.0,0.05,0.0000008249
226,175778.73,88432,80512,0.0,0.05,0.0000007976
227,171023.02,84019,82973,0.0,0.05,0.0000007752
228,180533.02,94210,76574,0.0,0.05,0.0000007449
229,183445.28,97642,78406,0.0,0.05,0.0000007160
230,155919.32,78905,84295,0.0,0.05,0.0000006913
231,159865.73,80012,88084,0.0,0.05,0.0000006636
232,168495.73,86326,74090,0.0,0.05,0.0000006400
233,181413.85,95193,78967,0.0,0.05,0.0000006160
234,178949.42,90107,81765,0.0,0.05,0.0000005903
235,173027.38,87832,79464,0.0,0.05,0.0000005717
236,166352.69,87542,76282,0.0,0.05,0.0000005503
237,157128.16,77469,87299,0.0,0.05,0.0000005344
238,184511.63,94133,82123,0.0,0.05,0.0000005156
239,165056.98,83997,75619,0.0,0.05,0.0000004947
240,174109.08,86754,85950,0.0,0.05,0.0000004769
241,158728.95,84376,82360,0.0,0.05,0.0000004577
242,156472.3,80431,81553,0.0,0.05,0.0000004388
243,170200.76,85660,83476,0.0,0.05,0.0000004212
