episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
148,1318452.5,36150,59834,0.0,0.2259,0.0001675558
149,1424702.5,39402,56582,0.0,0.2236,0.0001655588
150,1424880.0,39103,56881,0.0,0.2214,0.0001635856
151,1431010.0,39390,56594,0.0,0.2192,0.0001616359
152,1414590.0,38802,57182,0.0,0.217,0.0001597094
153,1439032.5,39383,56601,0.0,0.2149,0.0001578059
154,1457410.0,40563,55421,0.0,0.2127,0.0001559251
155,1434587.5,39456,56528,0.0,0.2106,0.0001540667
156,1438905.0,39232,56752,0.0,0.2085,0.0001522305
157,1337935.0,36752,59232,0.0,0.2064,0.0001504162
158,1263495.0,35237,60747,0.0,0.2044,0.0001486234
159,1380417.5,37874,58110,0.0,0.2024,0.0001468521
160,1448800.0,39327,56657,0.0,0.2003,0.0001451018
161,1356235.0,36918,59066,0.0,0.1984,0.0001433724
162,1464107.5,39109,56875,0.0,0.1964,0.0001416636
163,1572547.5,43137,52847,0.0,0.1944,0.0001399752
164,1414932.5,38724,57260,0.0,0.1925,0.0001383069
165,1587620.0,42369,53615,0.0,0.1906,0.0001366585
166,1333872.5,37019,58965,0.0,0.1887,0.0001350298
167,1247537.5,35189,60795,0.0,0.1868,0.0001334204
168,1353062.5,38216,57768,0.0,0.185,0.0001318303
169,1289342.5,36069,59915,0.0,0.1831,0.0001302590
170,1415297.5,38704,57280,0.0,0.1813,0.0001287066
171,1279185.0,34906,61078,0.0,0.1795,0.0001271726
172,1389857.5,38118,57866,0.0,0.1777,0.0001256569
173,1574617.5,42548,53436,0.0,0.176,0.0001241592
174,1383797.5,38416,57568,0.0,0.1742,0.0001226794
175,1277957.5,35773,60211,0.0,0.1725,0.0001212173
176,1426615.0,39759,56225,0.0,0.1708,0.0001197726
177,1328805.0,37096,58888,0.0,0.1691,0.0001183451
178,1325742.5,36972,59012,0.0,0.1674,0.0001169346
179,1393247.5,38690,57294,0.0,0.1657,0.0001155409
180,1403625.0,38997,56987,0.0,0.1641,0.0001141638
181,1342487.5,38065,57919,0.0,0.1624,0.0001128032
182,1286277.5,35661,60323,0.0,0.1608,0.0001114587
183,1402217.5,38332,57652,0.0,0.1592,0.0001101303
184,1322382.5,36635,59349,0.0,0.1577,0.0001088177
185,1453140.0,39282,56702,0.0,0.1561,0.0001075208
186,1306287.5,35820,60164,0.0,0.1545,0.0001062393
187,1344542.5,36914,59070,0.0,0.153,0.0001049731
188,1316645.0,36643,59341,0.0,0.1515,0.0001037220
189,1495977.5,40195,55789,0.0,0.15,0.0001024858
190,1306010.0,36416,59568,0.0,0.1485,0.0001012643
191,1388525.0,38551,57433,0.0,0.147,0.0001000574
192,1431850.0,39172,56812,0.0,0.1455,0.0000988648
193,1170032.5,32927,63057,0.0,0.1441,0.0000976865
194,1305137.5,36646,59338,0.0,0.1427,0.0000965223
195,1266010.0,35304,60680,0.0,0.1413,0.0000953719
196,1432210.0,39404,56580,0.0,0.1398,0.0000942352
197,1317382.5,36441,59543,0.0,0.1385,0.0000931120
198,1282345.0,36269,59715,0.0,0.1371,0.0000920023
199,1397242.5,38124,57860,0.0,0.1357,0.0000909058
200,1416780.0,38889,57095,0.0,0.1344,0.0000898223
201,1242535.0,34257,61727,0.0,0.133,0.0000887518
202,1335845.0,36309,59675,0.0,0.1317,0.0000876940
203,1219287.5,34668,61316,0.0,0.1304,0.0000866488
204,1260665.0,34485,61499,0.0,0.1291,0.0000856161
205,1222420.0,33579,62405,0.0,0.1278,0.0000845957
206,1244575.0,35106,60878,0.0,0.1266,0.0000835874
207,1239590.0,34342,61642,0.0,0.1253,0.0000825912
208,1429800.0,40106,55878,0.0,0.1241,0.0000816068
209,1488530.0,41197,54787,0.0,0.1228,0.0000806342
210,1260890.0,34928,61056,0.0,0.1216,0.0000796731
211,1345030.0,37038,58946,0.0,0.1204,0.0000787236
212,1241760.0,34695,61289,0.0,0.1192,0.0000777853
213,1241215.0,34687,61297,0.0,0.118,0.0000768582
214,1387425.0,38977,57007,0.0,0.1168,0.0000759422
215,1375942.5,38180,57804,0.0,0.1157,0.0000750371
216,1283250.0,35876,60108,0.0,0.1145,0.0000741427
217,1444650.0,39523,56461,0.0,0.1134,0.0000732591
218,1252802.5,34326,61658,0.0,0.1123,0.0000723859
219,1383770.0,38683,57301,0.0,0.1112,0.0000715232
220,1324057.5,37182,58802,0.0,0.11,0.0000706708
221,1292642.5,36103,59881,0.0,0.109,0.0000698285
222,1332515.0,36693,59291,0.0,0.1079,0.0000689962
223,1307202.5,36441,59543,0.0,0.1068,0.0000681739
224,1289497.5,36100,59884,0.0,0.1057,0.0000673614
225,1414687.5,39287,56697,0.0,0.1047,0.0000665585
226,1305875.0,35557,60427,0.0,0.1036,0.0000657653
227,1287847.5,35574,60410,0.0,0.1026,0.0000649814
228,1292400.0,35471,60513,0.0,0.1016,0.0000642070
229,1289380.0,36539,59445,0.0,0.1006,0.0000634417
230,1350777.5,37935,58049,0.0,0.0996,0.0000626856
231,1210222.5,33935,62049,0.0,0.0986,0.0000619385
232,1326542.5,36504,59480,0.0,0.0976,0.0000612003
233,1255017.5,35770,60214,0.0,0.0966,0.0000604708
234,1267165.0,36053,59931,0.0,0.0957,0.0000597501
235,1220420.0,33698,62286,0.0,0.0947,0.0000590380
236,1418955.0,39387,56597,0.0,0.0938,0.0000583343
237,1086537.5,29998,65986,0.0,0.0929,0.0000576391
238,1206700.0,34313,61671,0.0,0.0919,0.0000569521
239,1271325.0,36353,59631,0.0,0.091,0.0000562733
240,1220272.5,34478,61506,0.0,0.0901,0.0000556026
241,1338615.0,37198,58786,0.0,0.0892,0.0000549400
