episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
200,1451975.0,40410,55574,0.0,0.1344,0.0010000000
201,1299040.0,36688,59296,0.0,0.133,0.0010000000
202,1287555.0,35931,60053,0.0,0.1317,0.0010000000
203,1212647.5,34144,61840,0.0,0.1304,0.0010000000
204,1260197.5,34929,61055,0.0,0.1291,0.0010000000
205,1364075.0,38607,57377,0.0,0.1278,0.0010000000
206,1288580.0,35997,59987,0.0,0.1266,0.0010000000
207,1260827.5,35051,60933,0.0,0.1253,0.0010000000
208,1259685.0,35147,60837,0.0,0.1241,0.0010000000
209,1382710.0,37999,57985,0.0,0.1228,0.0010000000
210,1472615.0,40409,55575,0.0,0.1216,0.0010000000
211,1220652.5,34526,61458,0.0,0.1204,0.0010000000
212,1353010.0,36874,59110,0.0,0.1192,0.0010000000
213,1336225.0,36994,58990,0.0,0.118,0.0010000000
214,1211125.0,33509,62475,0.0,0.1168,0.0010000000
215,1272445.0,35219,60765,0.0,0.1157,0.0010000000
216,1362880.0,37920,58064,0.0,0.1145,0.0010000000
217,1281460.0,35479,60505,0.0,0.1134,0.0010000000
218,1233520.0,34510,61474,0.0,0.1123,0.0010000000
219,1181325.0,32677,63307,0.0,0.1112,0.0010000000
220,1250772.5,34161,61823,0.0,0.11,0.0010000000
221,1205750.0,33806,62178,0.0,0.109,0.0010000000
222,1465575.0,40423,55561,0.0,0.1079,0.0010000000
223,1298440.0,36359,59625,0.0,0.1068,0.0010000000
224,1272507.5,35730,60254,0.0,0.1057,0.0010000000
225,1277600.0,35562,60422,0.0,0.1047,0.0010000000
226,1247667.5,34616,61368,0.0,0.1036,0.0010000000
227,1385435.0,38458,57526,0.0,0.1026,0.0010000000
228,1248570.0,34474,61510,0.0,0.1016,0.0010000000
229,1325042.5,36735,59249,0.0,0.1006,0.0010000000
230,1296915.0,36218,59766,0.0,0.0996,0.0010000000
231,1196290.0,34530,61454,0.0,0.0986,0.0010000000
232,1450980.0,40369,55615,0.0,0.0976,0.0010000000
233,1201942.5,33671,62313,0.0,0.0966,0.0010000000
234,1360562.5,37072,58912,0.0,0.0957,0.0010000000
235,1362010.0,38525,57459,0.0,0.0947,0.0010000000
236,1241552.5,35043,60941,0.0,0.0938,0.0010000000
237,1313625.0,35978,60006,0.0,0.0929,0.0010000000
238,1302875.0,37090,58894,0.0,0.0919,0.0010000000
239,1333982.5,37252,58732,0.0,0.091,0.0010000000
240,1217430.0,34454,61530,0.0,0.0901,0.0010000000
241,1096480.0,30947,65037,0.0,0.0892,0.0010000000
242,1282472.5,35836,60148,0.0,0.0883,0.0010000000
243,1265637.5,35331,60653,0.0,0.0875,0.0010000000
244,1247205.0,36215,59769,0.0,0.0866,0.0010000000
245,1349520.0,38044,57940,0.0,0.0857,0.0010000000
