episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
210,20039.07,53854,42130,0.0,0.1216,0.0002879518
211,22352.55,59507,36477,0.0,0.1204,0.0002862578
212,21728.02,57825,38159,0.0,0.1192,0.0002845737
213,20050.15,54820,41164,0.0,0.118,0.0002828996
214,20031.9,54958,41026,0.0,0.1168,0.0002812353
215,18215.97,50700,45284,0.0,0.1157,0.0002795809
216,19803.37,52765,43219,0.0,0.1145,0.0002779361
217,21020.22,55843,40141,0.0,0.1134,0.0002763010
218,20153.38,53583,42401,0.0,0.1123,0.0002746756
219,19985.2,53463,42521,0.0,0.1112,0.0002730597
220,19909.2,53750,42234,0.0,0.11,0.0002714533
221,19461.35,52705,43279,0.0,0.109,0.0002698564
222,20906.65,55560,40424,0.0,0.1079,0.0002682688
223,21589.47,56838,39146,0.0,0.1068,0.0002666906
224,21685.85,57877,38107,0.0,0.1057,0.0002651217
225,19638.67,52661,43323,0.0,0.1047,0.0002635620
226,21093.77,55928,40056,0.0,0.1036,0.0002620115
227,21595.6,57216,38768,0.0,0.1026,0.0002604701
228,16207.65,46841,49143,0.0,0.1016,0.0002589378
229,20097.75,53614,42370,0.0,0.1006,0.0002574144
230,22053.73,58309,37675,0.0,0.0996,0.0002559001
231,20189.0,53961,42023,0.0,0.0986,0.0002543947
232,19524.0,52688,43296,0.0,0.0976,0.0002528981
233,20187.3,54139,41845,0.0,0.0966,0.0002514103
234,22979.65,60896,35088,0.0,0.0957,0.0002499313
235,19481.82,52291,43693,0.0,0.0947,0.0002484609
236,20655.82,54911,41073,0.0,0.0938,0.0002469993
237,22262.55,59019,36965,0.0,0.0929,0.0002455462
238,20406.3,55025,40959,0.0,0.0919,0.0002441017
239,20804.28,55450,40534,0.0,0.091,0.0002426656
240,19611.92,52598,43386,0.0,0.0901,0.0002412380
241,20880.43,55514,40470,0.0,0.0892,0.0002398189
242,19517.82,52091,43893,0.0,0.0883,0.0002384080
243,19281.4,51181,44803,0.0,0.0875,0.0002370055
244,20046.65,53097,42887,0.0,0.0866,0.0002356112
245,20572.15,54546,41438,0.0,0.0857,0.0002342251
246,19597.62,52411,43573,0.0,0.0849,0.0002328472
247,21245.15,56563,39421,0.0,0.084,0.0002314774
248,17107.4,48707,47277,0.0,0.0832,0.0002301156
249,21375.25,57349,38635,0.0,0.0824,0.0002287619
250,21498.6,56968,39016,0.0,0.0816,0.0002274161
251,18113.32,52030,43954,0.0,0.0807,0.0002260782
252,17413.82,49294,46690,0.0,0.0799,0.0002247482
253,20097.08,55320,40664,0.0,0.0792,0.0002234260
254,17765.75,50193,45791,0.0,0.0784,0.0002221116
255,19680.85,52945,43039,0.0,0.0776,0.0002208050
256,15513.12,46453,49531,0.0,0.0768,0.0002195060
257,20324.3,54356,41628,0.0,0.0761,0.0002182146
258,17780.6,50332,45652,0.0,0.0753,0.0002169309
259,20541.45,54071,41913,0.0,0.0745,0.0002156547
260,21226.25,56716,39268,0.0,0.0738,0.0002143860
261,20280.82,54320,41664,0.0,0.0731,0.0002131248
262,18874.37,53046,42938,0.0,0.0723,0.0002118710
263,19641.42,52075,43909,0.0,0.0716,0.0002106246
264,21040.87,55751,40233,0.0,0.0709,0.0002093855
265,21157.67,56086,39898,0.0,0.0702,0.0002081537
266,21522.13,57044,38940,0.0,0.0695,0.0002069292
267,21756.58,57412,38572,0.0,0.0688,0.0002057118
268,20089.2,53242,42742,0.0,0.0681,0.0002045016
269,20752.05,55300,40684,0.0,0.0675,0.0002032986
270,21768.05,58358,37626,0.0,0.0668,0.0002021026
271,18922.37,51403,44581,0.0,0.0661,0.0002009136
272,19069.22,52817,43167,0.0,0.0655,0.0001997317
273,19784.13,53461,42523,0.0,0.0648,0.0001985566
274,19195.15,52904,43080,0.0,0.0642,0.0001973886
275,20264.72,54597,41387,0.0,0.0635,0.0001962273
276,20819.3,56319,39665,0.0,0.0629,0.0001950729
277,20059.35,54209,41775,0.0,0.0623,0.0001939253
278,20904.63,55868,40116,0.0,0.0617,0.0001927845
279,19447.97,51848,44136,0.0,0.0611,0.0001916504
280,20194.1,53328,42656,0.0,0.0604,0.0001905229
281,19135.85,51104,44880,0.0,0.0598,0.0001894021
282,19448.85,52534,43450,0.0,0.0593,0.0001882878
283,19741.8,52147,43837,0.0,0.0587,0.0001871801
284,18871.65,50401,45583,0.0,0.0581,0.0001860790
285,21191.4,56024,39960,0.0,0.0575,0.0001849843
286,18228.67,48838,47146,0.0,0.0569,0.0001838960
287,21987.45,59027,36957,0.0,0.0564,0.0001828142
288,21312.33,57038,38946,0.0,0.0558,0.0001817387
289,20927.48,56098,39886,0.0,0.0553,0.0001806696
290,20115.6,54125,41859,0.0,0.0547,0.0001796067
291,20436.82,55808,40176,0.0,0.0542,0.0001785501
292,18878.2,51652,44332,0.0,0.0536,0.0001774997
293,21766.8,57547,38437,0.0,0.0531,0.0001764555
294,20595.67,55228,40756,0.0,0.0526,0.0001754174
295,21958.15,58990,36994,0.0,0.052,0.0001743854
296,20060.4,54422,41562,0.0,0.0515,0.0001733595
297,21934.68,58820,37164,0.0,0.051,0.0001723397
298,20180.4,53817,42167,0.0,0.0505,0.0001713258
299,19079.12,51627,44357,0.0,0.05,0.0001703179
