episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
155,18699.55,51320,44664,0.0,0.2106,0.0010000000
156,17921.9,49389,46595,0.0,0.2085,0.0010000000
157,18865.6,52116,43868,0.0,0.2064,0.0010000000
158,20024.22,54334,41650,0.0,0.2044,0.0010000000
159,17875.45,49969,46015,0.0,0.2024,0.0010000000
160,18827.77,50798,45186,0.0,0.2003,0.0010000000
161,20626.83,56691,39293,0.0,0.1984,0.0010000000
162,21493.33,57101,38883,0.0,0.1964,0.0010000000
163,20749.6,55715,40269,0.0,0.1944,0.0010000000
164,20921.55,57975,38009,0.0,0.1925,0.0010000000
165,18546.17,51547,44437,0.0,0.1906,0.0010000000
166,19116.87,53117,42867,0.0,0.1887,0.0010000000
167,20418.87,54970,41014,0.0,0.1868,0.0010000000
168,21267.65,56817,39167,0.0,0.185,0.0010000000
169,21223.65,57066,38918,0.0,0.1831,0.0010000000
170,20467.3,54658,41326,0.0,0.1813,0.0010000000
171,18990.9,52208,43776,0.0,0.1795,0.0010000000
172,21027.15,56092,39892,0.0,0.1777,0.0010000000
173,19203.97,51731,44253,0.0,0.176,0.0010000000
174,20205.8,54758,41226,0.0,0.1742,0.0010000000
175,17792.58,51155,44829,0.0,0.1725,0.0010000000
176,20348.17,54459,41525,0.0,0.1708,0.0010000000
177,21051.85,56310,39674,0.0,0.1691,0.0010000000
178,20357.15,54325,41659,0.0,0.1674,0.0010000000
179,20148.75,54166,41818,0.0,0.1657,0.0010000000
180,21874.2,57939,38045,0.0,0.1641,0.0010000000
181,18949.6,52639,43345,0.0,0.1624,0.0010000000
182,22204.7,58782,37202,0.0,0.1608,0.0010000000
183,21023.12,55925,40059,0.0,0.1592,0.0010000000
184,18044.57,48811,47173,0.0,0.1577,0.0010000000
185,20068.28,53604,42380,0.0,0.1561,0.0010000000
186,20556.27,54319,41665,0.0,0.1545,0.0010000000
187,20326.32,55918,40066,0.0,0.153,0.0010000000
188,20816.55,55963,40021,0.0,0.1515,0.0010000000
189,20364.63,56335,39649,0.0,0.15,0.0010000000
190,19380.97,53245,42739,0.0,0.1485,0.0010000000
191,18786.13,51956,44028,0.0,0.147,0.0010000000
192,18584.22,49522,46462,0.0,0.1455,0.0010000000
193,21454.25,56438,39546,0.0,0.1441,0.0010000000
194,18486.27,51370,44614,0.0,0.1427,0.0010000000
195,19414.87,51495,44489,0.0,0.1413,0.0010000000
196,20087.85,54537,41447,0.0,0.1398,0.0010000000
197,18771.22,50042,45942,0.0,0.1385,0.0010000000
198,20314.92,54575,41409,0.0,0.1371,0.0010000000
199,22145.98,59023,36961,0.0,0.1357,0.0010000000
200,21618.97,57826,38158,0.0,0.1344,0.0010000000
201,22605.7,59822,36162,0.0,0.133,0.0010000000
202,20880.77,57906,38078,0.0,0.1317,0.0010000000
203,20015.72,54305,41679,0.0,0.1304,0.0010000000
204,19271.47,51853,44131,0.0,0.1291,0.0010000000
205,18668.45,52212,43772,0.0,0.1278,0.0010000000
206,20156.65,53412,42572,0.0,0.1266,0.0010000000
207,17955.57,48601,47383,0.0,0.1253,0.0010000000
208,19731.75,52974,43010,0.0,0.1241,0.0010000000
209,21733.85,57659,38325,0.0,0.1228,0.0010000000
210,19355.47,53795,42189,0.0,0.1216,0.0010000000
211,21522.7,56897,39087,0.0,0.1204,0.0010000000
212,20466.45,54292,41692,0.0,0.1192,0.0010000000
213,22445.78,59351,36633,0.0,0.118,0.0010000000
214,20345.05,54681,41303,0.0,0.1168,0.0010000000
215,20443.2,54305,41679,0.0,0.1157,0.0010000000
216,21227.2,56153,39831,0.0,0.1145,0.0010000000
217,20938.77,55630,40354,0.0,0.1134,0.0010000000
218,21882.77,58019,37965,0.0,0.1123,0.0010000000
219,20212.03,53903,42081,0.0,0.1112,0.0010000000
220,21916.1,58594,37390,0.0,0.11,0.0010000000
221,21024.02,56439,39545,0.0,0.109,0.0010000000
222,18833.92,52249,43735,0.0,0.1079,0.0010000000
223,20024.1,54082,41902,0.0,0.1068,0.0010000000
224,21219.15,56799,39185,0.0,0.1057,0.0010000000
225,20344.22,54438,41546,0.0,0.1047,0.0010000000
226,18429.22,52234,43750,0.0,0.1036,0.0010000000
227,19961.43,53821,42163,0.0,0.1026,0.0010000000
228,19934.45,53474,42510,0.0,0.1016,0.0010000000
229,19504.07,52593,43391,0.0,0.1006,0.0010000000
230,22261.28,59491,36493,0.0,0.0996,0.0010000000
231,20893.53,55572,40412,0.0,0.0986,0.0010000000
232,17166.55,49052,46932,0.0,0.0976,0.0010000000
233,22080.15,58253,37731,0.0,0.0966,0.0010000000
234,19050.5,52919,43065,0.0,0.0957,0.0010000000
235,20272.27,54210,41774,0.0,0.0947,0.0010000000
236,19643.98,52791,43193,0.0,0.0938,0.0010000000
237,20898.45,57014,38970,0.0,0.0929,0.0010000000
238,19513.23,53719,42265,0.0,0.0919,0.0010000000
239,22443.37,59100,36884,0.0,0.091,0.0010000000
240,20657.55,54743,41241,0.0,0.0901,0.0010000000
241,21646.62,57756,38228,0.0,0.0892,0.0010000000
242,21292.65,57079,38905,0.0,0.0883,0.0010000000
243,19907.23,53498,42486,0.0,0.0875,0.0010000000
244,21397.22,57039,38945,0.0,0.0866,0.0010000000
245,19385.85,52548,43436,0.0,0.0857,0.0010000000
246,20305.75,54800,41184,0.0,0.0849,0.0010000000
247,20988.67,55941,40043,0.0,0.084,0.0010000000
248,20773.75,54878,41106,0.0,0.0832,0.0010000000
