episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
180,2062005.0,55115,40869,0.0,0.1641,0.0010000000
181,2012102.5,54155,41829,0.0,0.1624,0.0010000000
182,2139812.5,57451,38533,0.0,0.1608,0.0010000000
183,2058980.0,55134,40850,0.0,0.1592,0.0010000000
184,2101355.0,55902,40082,0.0,0.1577,0.0010000000
185,1987295.0,53677,42307,0.0,0.1561,0.0010000000
186,2060482.5,55592,40392,0.0,0.1545,0.0010000000
187,2131030.0,56825,39159,0.0,0.153,0.0010000000
188,2149477.5,57342,38642,0.0,0.1515,0.0010000000
189,2140632.5,57857,38127,0.0,0.15,0.0010000000
190,1879130.0,52619,43365,0.0,0.1485,0.0010000000
191,1899647.5,52954,43030,0.0,0.147,0.0010000000
192,1850475.0,52236,43748,0.0,0.1455,0.0010000000
193,2132697.5,56999,38985,0.0,0.1441,0.0010000000
194,2140150.0,56576,39408,0.0,0.1427,0.0010000000
195,2044120.0,54355,41629,0.0,0.1413,0.0010000000
196,1891617.5,50721,45263,0.0,0.1398,0.0010000000
197,2126337.5,56269,39715,0.0,0.1385,0.0010000000
198,1932685.0,52937,43047,0.0,0.1371,0.0010000000
199,1836367.5,51018,44966,0.0,0.1357,0.0010000000
200,1815975.0,51202,44782,0.0,0.1344,0.0010000000
201,1783870.0,50004,45980,0.0,0.133,0.0010000000
202,2062000.0,54782,41202,0.0,0.1317,0.0010000000
203,2094045.0,55669,40315,0.0,0.1304,0.0010000000
204,2065585.0,55235,40749,0.0,0.1291,0.0010000000
205,2137867.5,56611,39373,0.0,0.1278,0.0010000000
206,1696552.5,48377,47607,0.0,0.1266,0.0010000000
207,1944025.0,54237,41747,0.0,0.1253,0.0010000000
208,1918880.0,52924,43060,0.0,0.1241,0.0010000000
209,2038945.0,54693,41291,0.0,0.1228,0.0010000000
210,2031750.0,54438,41546,0.0,0.1216,0.0010000000
211,2234767.5,59565,36419,0.0,0.1204,0.0010000000
212,1995232.5,53567,42417,0.0,0.1192,0.0010000000
213,1916752.5,50990,44994,0.0,0.118,0.0010000000
214,2059215.0,54482,41502,0.0,0.1168,0.0010000000
215,2128765.0,56774,39210,0.0,0.1157,0.0010000000
216,2037415.0,54211,41773,0.0,0.1145,0.0010000000
217,2061125.0,55007,40977,0.0,0.1134,0.0010000000
218,2039330.0,54941,41043,0.0,0.1123,0.0010000000
219,2078015.0,55790,40194,0.0,0.1112,0.0010000000
220,1939335.0,52487,43497,0.0,0.11,0.0010000000
