episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
142,1905742.5,52214,43770,0.0,0.2398,0.0004300980
143,2192457.5,57986,37998,0.0,0.2374,0.0004275678
144,1973547.5,52806,43178,0.0,0.2351,0.0004250524
145,2045100.0,55266,40718,0.0,0.2327,0.0004225519
146,1995545.0,53492,42492,0.0,0.2304,0.0004200660
147,2060382.5,55725,40259,0.0,0.2281,0.0004175948
148,2083375.0,55629,40355,0.0,0.2259,0.0004151381
149,2029520.0,54561,41423,0.0,0.2236,0.0004126959
150,1949570.0,52975,43009,0.0,0.2214,0.0004102681
151,2043440.0,54837,41147,0.0,0.2192,0.0004078545
152,2277162.5,60610,35374,0.0,0.217,0.0004054551
153,2217262.5,59379,36605,0.0,0.2149,0.0004030698
154,1984645.0,53723,42261,0.0,0.2127,0.0004006986
155,1948825.0,53057,42927,0.0,0.2106,0.0003983413
156,2060672.5,55843,40141,0.0,0.2085,0.0003959979
157,2023200.0,54722,41262,0.0,0.2064,0.0003936683
158,2022447.5,54174,41810,0.0,0.2044,0.0003913524
159,1936135.0,52653,43331,0.0,0.2024,0.0003890501
160,2027367.5,54670,41314,0.0,0.2003,0.0003867613
161,2086762.5,56055,39929,0.0,0.1984,0.0003844860
162,1988665.0,53565,42419,0.0,0.1964,0.0003822241
163,2121535.0,56348,39636,0.0,0.1944,0.0003799755
164,1985225.0,54043,41941,0.0,0.1925,0.0003777402
165,1833635.0,50456,45528,0.0,0.1906,0.0003755180
166,1890505.0,52189,43795,0.0,0.1887,0.0003733088
167,2097037.5,56661,39323,0.0,0.1868,0.0003711127
168,2037362.5,54978,41006,0.0,0.185,0.0003689294
169,2036345.0,55007,40977,0.0,0.1831,0.0003667591
170,2117050.0,56768,39216,0.0,0.1813,0.0003646014
171,1896290.0,51298,44686,0.0,0.1795,0.0003624565
172,1924057.5,51765,44219,0.0,0.1777,0.0003603242
173,2011692.5,53307,42677,0.0,0.176,0.0003582045
174,1979132.5,53057,42927,0.0,0.1742,0.0003560972
175,2006767.5,53970,42014,0.0,0.1725,0.0003540023
176,1985475.0,53138,42846,0.0,0.1708,0.0003519197
177,1961160.0,52276,43708,0.0,0.1691,0.0003498494
178,2049687.5,54683,41301,0.0,0.1674,0.0003477913
179,1894787.5,50536,45448,0.0,0.1657,0.0003457452
180,2052497.5,54523,41461,0.0,0.1641,0.0003437112
181,2043565.0,54242,41742,0.0,0.1624,0.0003416892
182,2207080.0,58516,37468,0.0,0.1608,0.0003396791
183,2035110.0,54455,41529,0.0,0.1592,0.0003376808
184,2022605.0,54628,41356,0.0,0.1577,0.0003356942
185,2043387.5,55402,40582,0.0,0.1561,0.0003337194
186,1899537.5,51592,44392,0.0,0.1545,0.0003317561
187,1917412.5,52508,43476,0.0,0.153,0.0003298044
188,2025332.5,55237,40747,0.0,0.1515,0.0003278642
189,1954585.0,53088,42896,0.0,0.15,0.0003259354
190,2054382.5,55651,40333,0.0,0.1485,0.0003240180
191,2039362.5,55583,40401,0.0,0.147,0.0003221118
192,2122450.0,57219,38765,0.0,0.1455,0.0003202168
193,1845295.0,50459,45525,0.0,0.1441,0.0003183330
194,2014562.5,55132,40852,0.0,0.1427,0.0003164603
195,2017915.0,54884,41100,0.0,0.1413,0.0003145986
196,2195060.0,58938,37046,0.0,0.1398,0.0003127478
197,2019627.5,54985,40999,0.0,0.1385,0.0003109079
198,1968807.5,53264,42720,0.0,0.1371,0.0003090789
199,1844332.5,50382,45602,0.0,0.1357,0.0003072606
200,1864600.0,50724,45260,0.0,0.1344,0.0003054530
201,2023175.0,54491,41493,0.0,0.133,0.0003036561
202,2067720.0,54683,41301,0.0,0.1317,0.0003018697
203,1964202.5,52864,43120,0.0,0.1304,0.0003000938
204,1986405.0,53167,42817,0.0,0.1291,0.0002983284
205,1904110.0,51152,44832,0.0,0.1278,0.0002965733
206,2005217.5,54023,41961,0.0,0.1266,0.0002948286
207,1970950.0,53201,42783,0.0,0.1253,0.0002930942
208,1932012.5,52110,43874,0.0,0.1241,0.0002913699
209,2115402.5,57223,38761,0.0,0.1228,0.0002896558
210,2046847.5,55024,40960,0.0,0.1216,0.0002879518
211,1928512.5,51034,44950,0.0,0.1204,0.0002862578
212,2107655.0,55582,40402,0.0,0.1192,0.0002845737
213,2111375.0,55970,40014,0.0,0.118,0.0002828996
214,2116737.5,56257,39727,0.0,0.1168,0.0002812353
215,2063945.0,55181,40803,0.0,0.1157,0.0002795809
216,1807565.0,48817,47167,0.0,0.1145,0.0002779361
217,2217680.0,58943,37041,0.0,0.1134,0.0002763010
218,2243130.0,59416,36568,0.0,0.1123,0.0002746756
219,2144850.0,57017,38967,0.0,0.1112,0.0002730597
220,1939860.0,51524,44460,0.0,0.11,0.0002714533
221,2096037.5,55620,40364,0.0,0.109,0.0002698564
222,2250045.0,59408,36576,0.0,0.1079,0.0002682688
223,1871437.5,49749,46235,0.0,0.1068,0.0002666906
224,2167972.5,57361,38623,0.0,0.1057,0.0002651217
225,2166322.5,57639,38345,0.0,0.1047,0.0002635620
226,2002625.0,53355,42629,0.0,0.1036,0.0002620115
227,1828242.5,49109,46875,0.0,0.1026,0.0002604701
228,2147600.0,56658,39326,0.0,0.1016,0.0002589378
229,2042212.5,54046,41938,0.0,0.1006,0.0002574144
230,1972750.0,52847,43137,0.0,0.0996,0.0002559001
231,2018840.0,53566,42418,0.0,0.0986,0.0002543947
